gmDate,gmTime,seasTyp,playLNm,playFNm,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamDayOff,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,playDispNm,playStat,playMin,playPos,playHeight,playWeight,playBDate,playPTS,playAST,playTO,playSTL,playBLK,playPF,playFGA,playFGM,playFG%,play2PA,play2PM,play2P%,play3PA,play3PM,play3P%,playFTA,playFTM,playFT%,playORB,playDRB,playTRB,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptDayOff
11/30/17,9:00,Regular,Jokic,Nikola,DEN,West,Northwest,Home,Win,1,Williams,James,Van Duyne,Justin,Washington,Tom,Nikola Jokiۈ,Starter,16,C,82,254,2/19/95,8,4,0,0,0,1,6,3,0.5,6,3,0.5,0,0,0,2,2,1,2,2,4,CHI,East,Central,Away,Loss,2
1/5/18,9:00,Regular,Jokic,Nikola,DEN,West,Northwest,Home,Win,2,Cutler,Kevin,Foster,Scott,Acosta,Ray,Nikola Jokiۈ,Starter,32,C,82,254,2/19/95,8,4,2,1,0,3,13,3,0.2308,9,2,0.2222,4,1,0.25,2,1,0.5,2,8,10,UTA,West,Northwest,Away,Loss,2
1/6/18,10:00,Regular,Jokic,Nikola,DEN,West,Northwest,Away,Loss,1,Tiven,Josh,Petraitis,Gediminas,Zielinski,Gary,Nikola Jokiۈ,Starter,34,C,82,254,2/19/95,8,10,5,0,0,3,10,3,0.3,6,3,0.5,4,0,0,2,2,1,1,6,7,SAC,West,Pacific,Home,Win,4
10/18/17,9:00,Regular,Jokic,Nikola,DEN,West,Northwest,Away,Loss,0,Foster,Scott,Wood,Leon,Sterling,Jonathan,Nikola Jokiۈ,Starter,36,C,82,254,2/19/95,7,8,4,0,0,1,10,3,0.3,6,2,0.3333,4,1,0.25,0,0,0,0,12,12,UTA,West,Northwest,Home,Win,0
11/28/17,10:00,Regular,Jokic,Nikola,DEN,West,Northwest,Away,Loss,4,Adams,Bennie,Wood,Leon,Callahan,Mike,Nikola Jokiۈ,Starter,26,C,82,254,2/19/95,7,6,2,1,1,1,7,3,0.4286,4,2,0.5,3,1,0.3333,0,0,0,0,6,6,UTA,West,Northwest,Home,Win,3
11/13/17,10:00,Regular,Jokic,Nikola,DEN,West,Northwest,Away,Loss,2,Lindsay,Mark,Brown,Tony,Richardson,Derek,Nikola Jokiۈ,Starter,35,C,82,254,2/19/95,6,3,3,3,1,2,9,2,0.2222,5,1,0.2,4,1,0.25,2,1,0.5,0,7,7,POR,West,Northwest,Home,Win,3
11/19/17,9:30,Regular,Jokic,Nikola,DEN,West,Northwest,Away,Loss,1,Lane,Karl,Ervin,Mitchell,Mott,Rodney,Nikola Jokiۈ,Starter,12,C,82,254,2/19/95,6,1,2,1,0,2,5,1,0.2,5,1,0.2,0,0,0,4,4,1,4,2,6,LAL,West,Pacific,Home,Win,1
3/6/18,8:30,Regular,Jokic,Nikola,DEN,West,Northwest,Away,Loss,3,Zielinski,Gary,Wall,Scott,Capers,James,Nikola Jokiۈ,Starter,26,C,82,254,2/19/95,4,5,1,2,1,0,9,2,0.2222,5,2,0.4,4,0,0,1,0,0,1,8,9,DAL,West,Southwest,Home,Win,2
10/21/17,9:00,Regular,Jokic,Nikola,DEN,West,Northwest,Home,Win,3,Callahan,Mike,Ransom,Phenizee,Ayotte,Mark,Nikola Jokiۈ,Starter,30,C,82,254,2/19/95,0,7,3,1,0,4,3,0,0,2,0,0,1,0,0,0,0,0,0,9,9,SAC,West,Pacific,Away,Loss,1
3/30/18,8:00,Regular,Millsap,Paul,DEN,West,Northwest,Away,Win,3,Goble,Jacyn,Lindsay,Mark,Callahan,Mike,Paul Millsap,Starter,40,PF,80,245,2/10/85,36,2,1,0,0,5,18,13,0.7222,15,11,0.7333,3,2,0.6667,11,8,0.7273,3,6,9,OKC,West,Northwest,Home,Loss,1
11/3/17,9:00,Regular,Millsap,Paul,DEN,West,Northwest,Home,Win,2,Scott,Kevin,Capers,James,Sterling,Jonathan,Paul Millsap,Starter,34,PF,80,245,2/10/85,27,5,4,2,1,2,17,9,0.5294,13,8,0.6154,4,1,0.25,12,8,0.6667,4,5,9,MIA,East,Southeast,Away,Loss,2
4/1/18,8:00,Regular,Millsap,Paul,DEN,West,Northwest,Home,Win,2,Buchert,Nick,Brothers,Tony,Adams,Bennie,Paul Millsap,Starter,39,PF,80,245,2/10/85,26,5,4,1,1,3,20,10,0.5,15,8,0.5333,5,2,0.4,6,4,0.6667,6,7,13,MIL,East,Central,Away,Loss,1
3/21/18,8:00,Regular,Millsap,Paul,DEN,West,Northwest,Away,Win,2,Adams,Bennie,Davis,Marc,Sterling,Jonathan,Paul Millsap,Starter,27,PF,80,245,2/10/85,22,3,3,5,1,2,9,8,0.8889,8,7,0.875,1,1,1,6,5,0.8333,1,7,8,CHI,East,Central,Home,Loss,2
3/9/18,9:00,Regular,Millsap,Paul,DEN,West,Northwest,Home,Win,1,Orr,J.T.,Garretson,Ron,Kennedy,Bill,Paul Millsap,Starter,30,PF,80,245,2/10/85,21,1,2,0,3,3,12,8,0.6667,9,6,0.6667,3,2,0.6667,3,3,1,0,6,6,LAL,West,Pacific,Away,Loss,1
11/1/17,9:00,Regular,Millsap,Paul,DEN,West,Northwest,Home,Win,2,Taylor,Dedric,Richardson,Leroy,Washington,Tom,Paul Millsap,Starter,26,PF,80,245,2/10/85,20,4,0,2,0,2,12,6,0.5,8,3,0.375,4,3,0.75,6,5,0.8333,1,2,3,TOR,East,Atlantic,Away,Loss,1
11/17/17,10:30,Regular,Millsap,Paul,DEN,West,Northwest,Home,Win,4,Wright,Sean,Kogut,Marat,Cutler,Kevin,Paul Millsap,Starter,27,PF,80,245,2/10/85,20,7,3,2,2,3,14,8,0.5714,8,5,0.625,6,3,0.5,3,1,0.3333,0,6,6,NO,West,Southwest,Away,Loss,2
3/27/18,7:30,Regular,Millsap,Paul,DEN,West,Northwest,Away,Loss,1,Mauer,Ken,Richardson,Derek,Collins,Derrick,Paul Millsap,Starter,30,PF,80,245,2/10/85,20,2,0,1,1,3,12,9,0.75,11,8,0.7273,1,1,1,1,1,1,1,3,4,TOR,East,Atlantic,Home,Win,2
10/18/17,9:00,Regular,Millsap,Paul,DEN,West,Northwest,Away,Loss,0,Foster,Scott,Wood,Leon,Sterling,Jonathan,Paul Millsap,Starter,34,PF,80,245,2/10/85,19,1,5,0,0,3,15,7,0.4667,10,6,0.6,5,1,0.2,5,4,0.8,1,5,6,UTA,West,Northwest,Home,Win,0
10/21/17,9:00,Regular,Millsap,Paul,DEN,West,Northwest,Home,Win,3,Callahan,Mike,Ransom,Phenizee,Ayotte,Mark,Paul Millsap,Starter,29,PF,80,245,2/10/85,18,2,3,0,1,1,11,6,0.5455,8,4,0.5,3,2,0.6667,5,4,0.8,1,8,9,SAC,West,Pacific,Away,Loss,1
11/13/17,10:00,Regular,Millsap,Paul,DEN,West,Northwest,Away,Loss,2,Lindsay,Mark,Brown,Tony,Richardson,Derek,Paul Millsap,Starter,34,PF,80,245,2/10/85,18,0,3,1,1,4,16,6,0.375,7,1,0.1429,9,5,0.5556,2,1,0.5,0,5,5,POR,West,Northwest,Home,Win,3
10/23/17,9:00,Regular,Millsap,Paul,DEN,West,Northwest,Home,Loss,2,Twardoski,Scott,Stafford,Derrick,Wall,Scott,Paul Millsap,Starter,30,PF,80,245,2/10/85,17,0,2,0,0,2,15,8,0.5333,14,8,0.5714,1,0,0,1,1,1,3,5,8,WAS,East,Southeast,Away,Win,3
11/7/17,9:00,Regular,Millsap,Paul,DEN,West,Northwest,Home,Win,3,Taylor,Ben,Kirkland,Courtney,Mott,Rodney,Paul Millsap,Starter,26,PF,80,245,2/10/85,17,3,2,2,2,0,11,7,0.6364,7,6,0.8571,4,1,0.25,4,2,0.5,0,2,2,BKN,East,Atlantic,Away,Loss,1
11/9/17,10:30,Regular,Millsap,Paul,DEN,West,Northwest,Home,Win,2,Twardoski,Scott,Barnaky,Brent,Malloy,Ed,Paul Millsap,Starter,40,PF,80,245,2/10/85,17,5,4,2,6,2,17,6,0.3529,13,6,0.4615,4,0,0,5,5,1,2,5,7,OKC,West,Northwest,Away,Loss,2
10/27/17,7:30,Regular,Millsap,Paul,DEN,West,Northwest,Away,Win,2,Washington,C.J.,Fraher,Pat,McCutchen,Monty,Paul Millsap,Starter,30,PF,80,245,2/10/85,16,1,1,2,1,4,12,6,0.5,10,6,0.6,2,0,0,6,4,0.6667,2,4,6,ATL,East,Southeast,Home,Loss,0
11/11/17,9:00,Regular,Millsap,Paul,DEN,West,Northwest,Home,Win,1,Voyard-Tadal,Vladimir,Smith,Michael,Davis,Marc,Paul Millsap,Starter,36,PF,80,245,2/10/85,16,8,1,1,2,3,13,6,0.4615,9,6,0.6667,4,0,0,6,4,0.6667,2,6,8,ORL,East,Southeast,Away,Loss,1
3/26/18,7:00,Regular,Millsap,Paul,DEN,West,Northwest,Away,Loss,3,Orr,J.T.,Foster,Scott,Mott,Rodney,Paul Millsap,Starter,32,PF,80,245,2/10/85,16,3,1,1,0,2,11,5,0.4545,9,5,0.5556,2,0,0,11,6,0.5455,2,7,9,PHI,East,Atlantic,Home,Win,2
3/2/18,8:00,Regular,Millsap,Paul,DEN,West,Northwest,Away,Win,2,Kogut,Marat,Cutler,Kevin,Brothers,Tony,Paul Millsap,Starter,27,PF,80,245,2/10/85,15,1,2,4,1,2,10,5,0.5,8,4,0.5,2,1,0.5,4,4,1,2,5,7,MEM,West,Southwest,Home,Loss,2
4/7/18,3:30,Regular,Millsap,Paul,DEN,West,Northwest,Away,Win,1,Zielinski,Gary,Wood,Leon,Davis,Marc,Paul Millsap,Starter,30,PF,80,245,2/10/85,15,4,1,1,0,4,13,6,0.4615,9,5,0.5556,4,1,0.25,4,2,0.5,1,1,2,LAC,West,Pacific,Home,Loss,1
3/15/18,9:00,Regular,Millsap,Paul,DEN,West,Northwest,Home,Win,1,Goble,Jacyn,Kogut,Marat,Callahan,Mike,Paul Millsap,Starter,31,PF,80,245,2/10/85,14,3,4,1,0,1,12,6,0.5,8,4,0.5,4,2,0.5,0,0,0,0,4,4,DET,East,Central,Away,Loss,2
3/19/18,7:30,Regular,Millsap,Paul,DEN,West,Northwest,Away,Loss,1,Petraitis,Gediminas,Phillips,Jason,Ayotte,Mark,Paul Millsap,Starter,45,PF,80,245,2/10/85,14,2,3,2,1,2,11,5,0.4545,9,4,0.4444,2,1,0.5,4,3,0.75,1,7,8,MIA,East,Southeast,Home,Win,2
4/3/18,9:00,Regular,Millsap,Paul,DEN,West,Northwest,Home,Win,2,Lane,Karl,Ford,Tyler,Capers,James,Paul Millsap,Starter,32,PF,80,245,2/10/85,14,4,2,0,4,2,15,6,0.4,12,5,0.4167,3,1,0.3333,2,1,0.5,4,3,7,IND,East,Central,Away,Loss,2
10/29/17,6:00,Regular,Millsap,Paul,DEN,West,Northwest,Away,Win,1,Orr,J.T.,Lane,Karl,Garretson,Ron,Paul Millsap,Starter,38,PF,80,245,2/10/85,13,5,0,0,3,0,14,5,0.3571,13,5,0.3846,1,0,0,4,3,0.75,0,11,11,BKN,East,Atlantic,Home,Loss,1
3/6/18,8:30,Regular,Millsap,Paul,DEN,West,Northwest,Away,Loss,3,Zielinski,Gary,Wall,Scott,Capers,James,Paul Millsap,Starter,20,PF,80,245,2/10/85,12,3,0,1,2,5,10,3,0.3,9,3,0.3333,1,0,0,6,6,1,2,4,6,DAL,West,Southwest,Home,Win,2
3/7/18,10:30,Regular,Millsap,Paul,DEN,West,Northwest,Home,Loss,1,Tiven,Josh,Wood,Leon,Phillips,Jason,Paul Millsap,Starter,26,PF,80,245,2/10/85,12,1,3,1,0,3,8,4,0.5,5,2,0.4,3,2,0.6667,2,2,1,2,3,5,CLE,East,Central,Away,Win,2
3/17/18,8:00,Regular,Millsap,Paul,DEN,West,Northwest,Away,Loss,1,Wright,Sean,Lane,Karl,Blair,Curtis,Paul Millsap,Starter,30,PF,80,245,2/10/85,12,1,0,0,0,3,9,3,0.3333,5,3,0.6,4,0,0,10,6,0.6,3,4,7,MEM,West,Southwest,Home,Win,2
4/5/18,10:30,Regular,Millsap,Paul,DEN,West,Northwest,Home,Win,2,Williams,James,Petraitis,Gediminas,Mauer,Ken,Paul Millsap,Starter,33,PF,80,245,2/10/85,12,1,2,0,1,1,12,3,0.25,9,3,0.3333,3,0,0,9,6,0.6667,2,5,7,MIN,West,Northwest,Away,Loss,4
3/3/18,7:30,Regular,Millsap,Paul,DEN,West,Northwest,Away,Win,0,Williams,James,Petraitis,Gediminas,Smith,Aaron,Paul Millsap,Starter,26,PF,80,245,2/10/85,11,4,1,1,1,2,9,4,0.4444,7,3,0.4286,2,1,0.5,2,2,1,1,5,6,CLE,East,Central,Home,Loss,1
4/11/18,8:00,Regular,Millsap,Paul,DEN,West,Northwest,Away,Loss,1,Scott,Kevin,Brothers,Tony,Boland,Matt,Paul Millsap,Starter,36,PF,80,245,2/10/85,10,1,1,0,1,4,8,3,0.375,6,2,0.3333,2,1,0.5,3,3,1,1,6,7,MIN,West,Northwest,Home,Win,2
2/27/18,10:30,Regular,Millsap,Paul,DEN,West,Northwest,Home,Loss,4,Maddox,Tre,Stafford,Derrick,Ayotte,Mark,Paul Millsap,Bench,23,PF,80,245,2/10/85,9,2,3,1,2,4,10,4,0.4,6,3,0.5,4,1,0.25,0,0,0,2,5,7,LAC,West,Pacific,Away,Win,4
10/25/17,7:00,Regular,Millsap,Paul,DEN,West,Northwest,Away,Loss,1,Foster,Scott,Brown,Tony,Adair,Brandon,Paul Millsap,Starter,28,PF,80,245,2/10/85,8,0,1,0,0,2,9,3,0.3333,5,2,0.4,4,1,0.25,2,1,0.5,0,5,5,CHA,East,Southeast,Home,Win,1
10/30/17,7:30,Regular,Millsap,Paul,DEN,West,Northwest,Away,Loss,1,Buchert,Nick,Petraitis,Gediminas,Lewis,Eric,Paul Millsap,Starter,34,PF,80,245,2/10/85,8,4,1,2,1,6,13,2,0.1538,10,0,0,3,2,0.6667,4,2,0.5,6,4,10,NY,East,Atlantic,Home,Win,1
11/4/17,9:00,Regular,Millsap,Paul,DEN,West,Northwest,Home,Loss,1,Guthrie,David,Holtkamp,Lauren,Wood,Leon,Paul Millsap,Starter,16,PF,80,245,2/10/85,6,1,4,1,0,3,8,3,0.375,6,3,0.5,2,0,0,0,0,0,0,0,0,GS,West,Pacific,Away,Win,2
3/11/18,5:00,Regular,Millsap,Paul,DEN,West,Northwest,Home,Win,1,Smith,Aaron,Kirkland,Courtney,Zarba,Zach,Paul Millsap,Starter,24,PF,80,245,2/10/85,6,4,0,0,0,2,6,2,0.3333,4,2,0.5,2,0,0,5,2,0.4,2,7,9,SAC,West,Pacific,Away,Loss,1
4/9/18,9:00,Regular,Millsap,Paul,DEN,West,Northwest,Home,Win,2,Goble,John,Tiven,Josh,Orr,J.T.,Paul Millsap,Starter,36,PF,80,245,2/10/85,6,1,2,0,2,2,10,2,0.2,7,2,0.2857,3,0,0,4,2,0.5,5,4,9,POR,West,Northwest,Away,Loss,2
11/19/17,9:30,Regular,Millsap,Paul,DEN,West,Northwest,Away,Loss,1,Lane,Karl,Ervin,Mitchell,Mott,Rodney,Paul Millsap,Starter,13,PF,80,245,2/10/85,5,2,0,0,0,2,5,2,0.4,3,1,0.3333,2,1,0.5,0,0,0,2,2,4,LAL,West,Pacific,Home,Win,1
3/13/18,10:30,Regular,Millsap,Paul,DEN,West,Northwest,Away,Loss,2,Workman,Haywoode,Corbin,Sean,Washington,Tom,Paul Millsap,Starter,26,PF,80,245,2/10/85,5,2,3,1,2,2,5,2,0.4,4,2,0.5,1,0,0,3,1,0.3333,0,5,5,LAL,West,Pacific,Home,Win,2
3/23/18,7:00,Regular,Millsap,Paul,DEN,West,Northwest,Away,Win,1,Fitzgerald,Kane,Maddox,Tre,Corbin,Sean,Paul Millsap,Starter,25,PF,80,245,2/10/85,2,5,2,1,1,3,4,1,0.25,4,1,0.25,0,0,0,0,0,0,0,1,1,WAS,East,Southeast,Home,Loss,1
11/4/17,9:00,Regular,Jefferson,Richard,DEN,West,Northwest,Home,Loss,1,Guthrie,David,Holtkamp,Lauren,Wood,Leon,Richard Jefferson,Bench,6,SF,79,222,6/21/80,6,0,0,0,0,1,3,2,0.6667,2,1,0.5,1,1,1,2,1,0.5,0,1,1,GS,West,Pacific,Away,Win,2
1/13/18,8:30,Regular,Jefferson,Richard,DEN,West,Northwest,Away,Loss,0,Lane,Karl,Ford,Tyler,Lewis,Eric,Richard Jefferson,Bench,24,SF,79,222,6/21/80,6,0,2,1,0,2,6,3,0.5,5,3,0.6,1,0,0,0,0,0,1,2,3,SA,West,Southwest,Home,Win,1
1/19/18,9:00,Regular,Jefferson,Richard,DEN,West,Northwest,Home,Loss,1,Washington,C.J.,Kirkland,Courtney,Adams,Bennie,Richard Jefferson,Bench,14,SF,79,222,6/21/80,5,1,0,0,0,1,3,2,0.6667,2,1,0.5,1,1,1,0,0,0,0,1,1,PHO,West,Pacific,Away,Win,2
1/12/18,9:00,Regular,Jefferson,Richard,DEN,West,Northwest,Home,Win,2,Fitzgerald,Kane,Ayotte,Mark,Van Duyne,Justin,Richard Jefferson,Bench,19,SF,79,222,6/21/80,4,0,1,0,0,1,1,1,1,1,1,1,0,0,0,2,2,1,0,4,4,MEM,West,Southwest,Away,Loss,2
3/3/18,7:30,Regular,Jefferson,Richard,DEN,West,Northwest,Away,Win,0,Williams,James,Petraitis,Gediminas,Smith,Aaron,Richard Jefferson,Bench,15,SF,79,222,6/21/80,4,2,0,0,0,2,2,2,1,2,2,1,0,0,0,0,0,0,0,1,1,CLE,East,Central,Home,Loss,1
11/30/17,9:00,Regular,Jefferson,Richard,DEN,West,Northwest,Home,Win,1,Williams,James,Van Duyne,Justin,Washington,Tom,Richard Jefferson,Bench,12,SF,79,222,6/21/80,2,2,0,0,0,0,3,1,0.3333,2,1,0.5,1,0,0,0,0,0,0,0,0,CHI,East,Central,Away,Loss,2
12/2/17,9:00,Regular,Jefferson,Richard,DEN,West,Northwest,Home,Win,2,Maddox,Tre,Taylor,Ben,Davis,Marc,Richard Jefferson,Bench,14,SF,79,222,6/21/80,2,3,0,0,0,2,4,1,0.25,3,1,0.3333,1,0,0,1,0,0,0,1,1,LAL,West,Pacific,Away,Loss,2
11/1/17,9:00,Regular,Jefferson,Richard,DEN,West,Northwest,Home,Win,2,Taylor,Dedric,Richardson,Leroy,Washington,Tom,Richard Jefferson,Bench,5,SF,79,222,6/21/80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,TOR,East,Atlantic,Away,Loss,1
10/29/17,6:00,Regular,Jefferson,Richard,DEN,West,Northwest,Away,Win,1,Orr,J.T.,Lane,Karl,Garretson,Ron,Richard Jefferson,Bench,2,SF,79,222,6/21/80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,BKN,East,Atlantic,Home,Loss,1
11/13/17,10:00,Regular,Jefferson,Richard,DEN,West,Northwest,Away,Loss,2,Lindsay,Mark,Brown,Tony,Richardson,Derek,Richard Jefferson,Bench,10,SF,79,222,6/21/80,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,POR,West,Northwest,Home,Win,3
11/19/17,9:30,Regular,Jefferson,Richard,DEN,West,Northwest,Away,Loss,1,Lane,Karl,Ervin,Mitchell,Mott,Rodney,Richard Jefferson,Bench,5,SF,79,222,6/21/80,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,LAL,West,Pacific,Home,Win,1
12/4/17,8:30,Regular,Jefferson,Richard,DEN,West,Northwest,Away,Loss,1,Petraitis,Gediminas,Mauer,Ken,Wall,Scott,Richard Jefferson,Bench,2,SF,79,222,6/21/80,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,DAL,West,Southwest,Home,Win,2
12/26/17,9:00,Regular,Jefferson,Richard,DEN,West,Northwest,Home,Win,3,Maddox,Tre,Ervin,Mitchell,Davis,Marc,Richard Jefferson,Bench,2,SF,79,222,6/21/80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTA,West,Northwest,Away,Loss,3
1/3/18,9:00,Regular,Jefferson,Richard,DEN,West,Northwest,Home,Win,4,Goble,Jacyn,Forte,Brian,Fraher,Pat,Richard Jefferson,Bench,2,SF,79,222,6/21/80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHO,West,Pacific,Away,Loss,1
1/10/18,9:00,Regular,Jefferson,Richard,DEN,West,Northwest,Home,Loss,1,Lindsay,Mark,Scott,Kevin,Smith,Aaron,Richard Jefferson,Bench,0,SF,79,222,6/21/80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,East,Southeast,Away,Win,1
1/17/18,10:30,Regular,Jefferson,Richard,DEN,West,Northwest,Away,Loss,1,Goble,Jacyn,Zielinski,Gary,Malloy,Ed,Richard Jefferson,Bench,15,SF,79,222,6/21/80,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,2,3,LAC,West,Pacific,Home,Win,2
1/30/18,8:30,Regular,Jefferson,Richard,DEN,West,Northwest,Away,Loss,0,Forte,Brian,Richardson,Leroy,Fraher,Pat,Richard Jefferson,Bench,6,SF,79,222,6/21/80,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,SA,West,Southwest,Home,Win,2
3/7/18,10:30,Regular,Jefferson,Richard,DEN,West,Northwest,Home,Loss,1,Tiven,Josh,Wood,Leon,Phillips,Jason,Richard Jefferson,Bench,1,SF,79,222,6/21/80,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CLE,East,Central,Away,Win,2
3/11/18,5:00,Regular,Jefferson,Richard,DEN,West,Northwest,Home,Win,1,Smith,Aaron,Kirkland,Courtney,Zarba,Zach,Richard Jefferson,Bench,5,SF,79,222,6/21/80,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAC,West,Pacific,Away,Loss,1
3/21/18,8:00,Regular,Jefferson,Richard,DEN,West,Northwest,Away,Win,2,Adams,Bennie,Davis,Marc,Sterling,Jonathan,Richard Jefferson,Bench,4,SF,79,222,6/21/80,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,CHI,East,Central,Home,Loss,2
12/18/17,8:00,Regular,Craig,Torrey,DEN,West,Northwest,Away,Loss,2,Buchert,Nick,Mauer,Ken,Boland,Matt,Torrey Craig,Starter,30,SG,78,215,12/19/90,14,1,1,1,1,3,5,5,1,2,2,1,3,3,1,2,1,0.5,0,2,2,OKC,West,Northwest,Home,Win,2
3/23/18,7:00,Regular,Craig,Torrey,DEN,West,Northwest,Away,Win,1,Fitzgerald,Kane,Maddox,Tre,Corbin,Sean,Torrey Craig,Bench,19,SG,78,215,12/19/90,11,1,0,0,0,2,5,4,0.8,4,3,0.75,1,1,1,2,2,1,0,5,5,WAS,East,Southeast,Home,Loss,1
12/20/17,9:00,Regular,Craig,Torrey,DEN,West,Northwest,Home,Loss,2,Goldenberg,Jason,Tiven,Josh,Malloy,Ed,Torrey Craig,Starter,37,SG,78,215,12/19/90,10,2,3,0,0,3,4,3,0.75,1,1,1,3,2,0.6667,2,2,1,0,6,6,MIN,West,Northwest,Away,Win,2
1/27/18,9:00,Regular,Craig,Torrey,DEN,West,Northwest,Home,Win,2,Wright,Sean,Garretson,Ron,Richardson,Derek,Torrey Craig,Starter,26,SG,78,215,12/19/90,9,0,0,0,0,3,5,3,0.6,2,2,1,3,1,0.3333,4,2,0.5,1,3,4,DAL,West,Southwest,Away,Loss,1
3/17/18,8:00,Regular,Craig,Torrey,DEN,West,Northwest,Away,Loss,1,Wright,Sean,Lane,Karl,Blair,Curtis,Torrey Craig,Bench,16,SG,78,215,12/19/90,9,0,0,0,1,1,7,4,0.5714,5,3,0.6,2,1,0.5,0,0,0,2,4,6,MEM,West,Southwest,Home,Win,2
1/30/18,8:30,Regular,Craig,Torrey,DEN,West,Northwest,Away,Loss,0,Forte,Brian,Richardson,Leroy,Fraher,Pat,Torrey Craig,Bench,22,SG,78,215,12/19/90,8,1,0,1,1,1,9,4,0.4444,8,4,0.5,1,0,0,0,0,0,5,1,6,SA,West,Southwest,Home,Win,2
2/3/18,9:00,Regular,Craig,Torrey,DEN,West,Northwest,Home,Win,1,Taylor,Ben,Malloy,Ed,Acosta,Ray,Torrey Craig,Bench,21,SG,78,215,12/19/90,8,1,1,0,0,1,6,3,0.5,5,2,0.4,1,1,1,2,1,0.5,3,2,5,GS,West,Pacific,Away,Loss,0
2/9/18,8:00,Regular,Craig,Torrey,DEN,West,Northwest,Away,Loss,3,Goble,Jacyn,Williams,James,Mott,Rodney,Torrey Craig,Bench,28,SG,78,215,12/19/90,8,0,1,0,0,3,9,4,0.4444,9,4,0.4444,0,0,0,0,0,0,2,2,4,HOU,West,Southwest,Home,Win,2
2/1/18,10:30,Regular,Craig,Torrey,DEN,West,Northwest,Home,Win,2,Zarba,Zach,Brown,Tony,Van Duyne,Justin,Torrey Craig,Bench,22,SG,78,215,12/19/90,7,1,0,0,1,4,5,3,0.6,4,3,0.75,1,0,0,2,1,0.5,2,1,3,OKC,West,Northwest,Away,Loss,2
3/21/18,8:00,Regular,Craig,Torrey,DEN,West,Northwest,Away,Win,2,Adams,Bennie,Davis,Marc,Sterling,Jonathan,Torrey Craig,Bench,19,SG,78,215,12/19/90,7,1,1,0,0,1,6,3,0.5,5,3,0.6,1,0,0,2,1,0.5,1,3,4,CHI,East,Central,Home,Loss,2
4/1/18,8:00,Regular,Craig,Torrey,DEN,West,Northwest,Home,Win,2,Buchert,Nick,Brothers,Tony,Adams,Bennie,Torrey Craig,Starter,36,SG,78,215,12/19/90,7,1,2,0,2,3,7,3,0.4286,3,2,0.6667,4,1,0.25,0,0,0,4,4,8,MIL,East,Central,Away,Loss,1
12/15/17,9:00,Regular,Craig,Torrey,DEN,West,Northwest,Home,Win,2,Zielinski,Gary,Mott,Rodney,Wood,Leon,Torrey Craig,Starter,18,SG,78,215,12/19/90,6,2,1,1,2,2,6,2,0.3333,2,1,0.5,4,1,0.25,2,1,0.5,0,4,4,NO,West,Southwest,Away,Loss,2
1/8/18,10:30,Regular,Craig,Torrey,DEN,West,Northwest,Away,Loss,2,Kogut,Marat,Kennedy,Bill,Richardson,Derek,Torrey Craig,Bench,14,SG,78,215,12/19/90,6,0,0,1,0,2,4,3,0.75,3,3,1,1,0,0,0,0,0,0,0,0,GS,West,Pacific,Home,Win,2
2/5/18,9:00,Regular,Craig,Torrey,DEN,West,Northwest,Home,Win,2,Fitzgerald,Kane,Scott,Kevin,Nansel,Brett,Torrey Craig,Bench,27,SG,78,215,12/19/90,6,2,0,0,0,1,6,3,0.5,4,3,0.75,2,0,0,0,0,0,1,6,7,CHA,East,Southeast,Away,Loss,1
3/19/18,7:30,Regular,Craig,Torrey,DEN,West,Northwest,Away,Loss,1,Petraitis,Gediminas,Phillips,Jason,Ayotte,Mark,Torrey Craig,Bench,11,SG,78,215,12/19/90,6,0,0,0,0,1,4,2,0.5,2,0,0,2,2,1,0,0,0,1,2,3,MIA,East,Southeast,Home,Win,2
12/26/17,9:00,Regular,Craig,Torrey,DEN,West,Northwest,Home,Win,3,Maddox,Tre,Ervin,Mitchell,Davis,Marc,Torrey Craig,Bench,21,SG,78,215,12/19/90,5,2,0,0,0,4,3,0,0,1,0,0,2,0,0,5,5,1,1,6,7,UTA,West,Northwest,Away,Loss,3
